SourceName,DatasetName,Description,layerName,layerParameter,Statistic,Levels,inputFile,outputFile,outputFileName,variableOfInterest,OrigLocation,MetadataLocation,StartDate,EndDate,DatabaseStore,Units,Blank
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Convective available potential energy|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Convective available potential energy,Convective available potential energy,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/cape.mon.ltm.nc,Derived/Monthlies/monolevel/cape.mon.ltm.csv,cape.mon.ltm.csv,cape,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cape.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cape.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_cape_mon_ltm,J/kg,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Convective available potential energy|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Convective available potential energy,Convective available potential energy,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/cape.mon.mean.nc,Monthlies/monolevel_sprd/cape.mon.mean.csv,cape.mon.mean.csv,cape,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cape.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cape.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_cape_mon_mean,J/kg,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation,Canopy Water Evaporation,Monthly Means,Surface,Monthlies/monolevel/evcw.mon.mean.nc,Monthlies/monolevel/evcw.mon.mean.csv,evcw.mon.mean.csv,evcw,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/evcw.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/evcw.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_evcw_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation,Canopy Water Evaporation,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/evcw.mon.ltm.nc,Derived/Monthlies/monolevel/evcw.mon.ltm.csv,evcw.mon.ltm.csv,evcw,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/evcw.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/evcw.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_evcw_mon_ltm,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Canopy Water Evaporation,Canopy Water Evaporation,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/evcw.mon.mean.nc,Monthlies/monolevel_sprd/evcw.mon.mean.csv,evcw.mon.mean.csv,evcw,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/evcw.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/evcw.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_evcw_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition,convective inhibition,Monthly Means,Surface,Monthlies/monolevel/cin.mon.mean.nc,Monthlies/monolevel/cin.mon.mean.csv,cin.mon.mean.csv,cin,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/cin.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/cin.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_cin_mon_mean,J/kg,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition,convective inhibition,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/cin.mon.ltm.nc,Derived/Monthlies/monolevel/cin.mon.ltm.csv,cin.mon.ltm.csv,cin,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cin.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cin.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_cin_mon_ltm,J/kg,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|convective inhibition,convective inhibition,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/cin.mon.mean.nc,Monthlies/monolevel_sprd/cin.mon.mean.csv,cin.mon.mean.csv,cin,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cin.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cin.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_cin_mon_mean,J/kg,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content|Monthly Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content,Cloud Water Content,Monthly Means,Entire Atmosphere Considered As a Single Layer,Monthlies/monolevel/cldwtr.eatm.mon.mean.nc,Monthlies/monolevel/cldwtr.eatm.mon.mean.csv,cldwtr.eatm.mon.mean.csv,cldwtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/cldwtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/cldwtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_cldwtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content|Monthly Long Term Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content,Cloud Water Content,Monthly Long Term Means,Entire Atmosphere Considered As a Single Layer,Derived/Monthlies/monolevel/cldwtr.eatm.mon.ltm.nc,Derived/Monthlies/monolevel/cldwtr.eatm.mon.ltm.csv,cldwtr.eatm.mon.ltm.csv,cldwtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cldwtr.eatm.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/cldwtr.eatm.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_cldwtr_eatm_mon_ltm,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content|Monthly Ensemble Spreads (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Cloud Water Content,Cloud Water Content,Monthly Ensemble Spreads,Entire Atmosphere Considered As a Single Layer,Monthlies/monolevel_sprd/cldwtr.eatm.mon.mean.nc,Monthlies/monolevel_sprd/cldwtr.eatm.mon.mean.csv,cldwtr.eatm.mon.mean.csv,cldwtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cldwtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/cldwtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_cldwtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil,Direct Evaporation From Bare Soil,Monthly Means,Surface,Monthlies/monolevel/evbs.mon.mean.nc,Monthlies/monolevel/evbs.mon.mean.csv,evbs.mon.mean.csv,evbs,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/evbs.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/evbs.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_evbs_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil,Direct Evaporation From Bare Soil,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/evbs.mon.ltm.nc,Derived/Monthlies/monolevel/evbs.mon.ltm.csv,evbs.mon.ltm.csv,evbs,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/evbs.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/evbs.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_evbs_mon_ltm,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Direct Evaporation From Bare Soil,Direct Evaporation From Bare Soil,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/evbs.mon.mean.nc,Monthlies/monolevel_sprd/evbs.mon.mean.csv,evbs.mon.mean.csv,evbs,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/evbs.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/evbs.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_evbs_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient,Exchange Coefficient,Monthly Means,Surface,Monthlies/monolevel/sfexc.mon.mean.nc,Monthlies/monolevel/sfexc.mon.mean.csv,sfexc.mon.mean.csv,sfexc,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/sfexc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/sfexc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sfexc_mon_mean,(kg m-3) (m s-1),
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient,Exchange Coefficient,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/sfexc.mon.ltm.nc,Derived/Monthlies/monolevel/sfexc.mon.ltm.csv,sfexc.mon.ltm.csv,sfexc,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/sfexc.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/sfexc.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_sfexc_mon_ltm,(kg m-3) (m s-1),
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Exchange Coefficient,Exchange Coefficient,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/sfexc.mon.mean.nc,Monthlies/monolevel_sprd/sfexc.mon.mean.csv,sfexc.mon.mean.csv,sfexc,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/sfexc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/sfexc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_sfexc_mon_mean,(kg m-3) (m s-1),
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height|Monthly Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height,Geopotential height,Monthly Means,Tropopause,Monthlies/monolevel/hgt.tropo.mon.mean.nc,Monthlies/monolevel/hgt.tropo.mon.mean.csv,hgt.tropo.mon.mean.csv,hgt,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/hgt.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/hgt.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_hgt_tropo_mon_mean,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height|Monthly Long Term Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height,Geopotential height,Monthly Long Term Means,Tropopause,Derived/Monthlies/monolevel/hgt.tropo.mon.ltm.nc,Derived/Monthlies/monolevel/hgt.tropo.mon.ltm.csv,hgt.tropo.mon.ltm.csv,hgt,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/hgt.tropo.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/hgt.tropo.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_hgt_tropo_mon_ltm,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height|Monthly Ensemble Spreads (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Geopotential height,Geopotential height,Monthly Ensemble Spreads,Tropopause,Monthlies/monolevel_sprd/hgt.tropo.mon.mean.nc,Monthlies/monolevel_sprd/hgt.tropo.mon.mean.csv,hgt.tropo.mon.mean.csv,hgt,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/hgt.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/hgt.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_hgt_tropo_mon_mean,m,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt)|Monthly Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt),Omega (dp/dt),Monthly Means,sigma level 0.995,Monthlies/monolevel/omega.sig995.mon.mean.nc,Monthlies/monolevel/omega.sig995.mon.mean.csv,omega.sig995.mon.mean.csv,omega,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/omega.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/omega.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_omega_sig995_mon_mean,Pascal/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt)|Monthly Long Term Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt),Omega (dp/dt),Monthly Long Term Means,sigma level 0.995,Derived/Monthlies/monolevel/omega.sig995.mon.ltm.nc,Derived/Monthlies/monolevel/omega.sig995.mon.ltm.csv,omega.sig995.mon.ltm.csv,omega,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/omega.sig995.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/omega.sig995.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_omega_sig995_mon_ltm,Pascal/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt)|Monthly Ensemble Spreads (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Omega (dp/dt),Omega (dp/dt),Monthly Ensemble Spreads,sigma level 0.995,Monthlies/monolevel_sprd/omega.sig995.mon.mean.nc,Monthlies/monolevel_sprd/omega.sig995.mon.mean.csv,omega.sig995.mon.mean.csv,omega,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/omega.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/omega.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_omega_sig995_mon_mean,Pascal/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature|Monthly Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature,Potential Temperature,Monthly Means,sigma level 0.995,Monthlies/monolevel/pottmp.sig995.mon.mean.nc,Monthlies/monolevel/pottmp.sig995.mon.mean.csv,pottmp.sig995.mon.mean.csv,pottmp,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/pottmp.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/pottmp.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_pottmp_sig995_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature|Monthly Long Term Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature,Potential Temperature,Monthly Long Term Means,sigma level 0.995,Derived/Monthlies/monolevel/pottmp.sig995.mon.ltm.nc,Derived/Monthlies/monolevel/pottmp.sig995.mon.ltm.csv,pottmp.sig995.mon.ltm.csv,pottmp,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/pottmp.sig995.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/pottmp.sig995.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_pottmp_sig995_mon_ltm,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature|Monthly Ensemble Spreads (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Potential Temperature,Potential Temperature,Monthly Ensemble Spreads,sigma level 0.995,Monthlies/monolevel_sprd/pottmp.sig995.mon.mean.nc,Monthlies/monolevel_sprd/pottmp.sig995.mon.mean.csv,pottmp.sig995.mon.mean.csv,pottmp,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/pottmp.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/pottmp.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_pottmp_sig995_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content|Monthly Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Means,Entire Atmosphere Considered As a Single Layer,Monthlies/monolevel/pr_wtr.eatm.mon.mean.nc,Monthlies/monolevel/pr_wtr.eatm.mon.mean.csv,pr_wtr.eatm.mon.mean.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/pr_wtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/pr_wtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_pr_wtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content|Monthly Long Term Means (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Long Term Means,Entire Atmosphere Considered As a Single Layer,Derived/Monthlies/monolevel/pr_wtr.eatm.mon.ltm.nc,Derived/Monthlies/monolevel/pr_wtr.eatm.mon.ltm.csv,pr_wtr.eatm.mon.ltm.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/pr_wtr.eatm.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/pr_wtr.eatm.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_pr_wtr_eatm_mon_ltm,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content|Monthly Ensemble Spreads (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Ensemble Spreads,Entire Atmosphere Considered As a Single Layer,Monthlies/monolevel_sprd/pr_wtr.eatm.mon.mean.nc,Monthlies/monolevel_sprd/pr_wtr.eatm.mon.mean.csv,pr_wtr.eatm.mon.mean.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_pr_wtr_eatm_mon_mean,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content|Monthly Long Term Mean Ensemble Spreads (Entire Atmosphere Considered As a Single Layer),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Precipitable Water Content,Precipitable Water Content,Monthly Long Term Mean Ensemble Spreads,Entire Atmosphere Considered As a Single Layer,Derived/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.ltm.nc,Derived/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.ltm.csv,pr_wtr.eatm.mon.ltm.csv,pr_wtr,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel_sprd/pr_wtr.eatm.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_sprd_pr_wtr_eatm_mon_ltm,kg/m^2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Pressure|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|Pressure,Pressure,Monthly Means,Surface,Monthlies/monolevel/pres.sfc.mon.mean.nc,Monthlies/monolevel/pres.sfc.mon.mean.csv,pres.sfc.mon.mean.csv,pres,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/pres.sfc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/pres.sfc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_pres_sfc_mon_mean,Pa,
